file_urls,image_urls,name,price,url
,https://allo.uaNone,Ноутбук Acer Swift 1 SF114-34 (NX.A7BEU.00E) Gold,18 999,https://allo.ua/ua/products/notebooks/acer-swift-1-sf114-34-nx-a7beu-00e-gold.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Swift 1 SF114-34 (NX.A7BEU.00E) Gold,18 999,https://allo.ua/ua/products/notebooks/acer-swift-1-sf114-34-nx-a7beu-00e-gold.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,18 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus FX506HM-HN017 (90NR0753-M01170),51 999,https://allo.ua/ua/products/notebooks/asus-fx506hm-hn017-90nr0753-m01170.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus FX506HM-HN017 (90NR0753-M01170),51 999,https://allo.ua/ua/products/notebooks/asus-fx506hm-hn017-90nr0753-m01170.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,51 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук HP 250 G8 (27K02EA) Asteroid Silver,21 999,https://allo.ua/ua/products/notebooks/hp-250-g8-27k02ea-asteroid-silver.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук HP 250 G8 (27K02EA) Asteroid Silver,21 999,https://allo.ua/ua/products/notebooks/hp-250-g8-27k02ea-asteroid-silver.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,21 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Nitro 5 AN515-46 (NH.QGXEU.005),37 999,https://allo.ua/ua/products/notebooks/acer-nitro-5-an515-46-nh-qgxeu-005.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Nitro 5 AN515-46 (NH.QGXEU.005),37 999,https://allo.ua/ua/products/notebooks/acer-nitro-5-an515-46-nh-qgxeu-005.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,37 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 (82K20212RA),31 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15ach6-82k20212ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 (82K20212RA),31 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15ach6-82k20212ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,31 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15IAH7 (82S900EXRA),49 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15iah7-82s900exra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15IAH7 (82S900EXRA),49 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15iah7-82s900exra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,49 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Nitro 5 AN515-57 (NH.QEKEU.008),33 999,https://allo.ua/ua/products/notebooks/noutbuk-acer-nitro-5-an515-57-nh-qekeu-008.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Nitro 5 AN515-57 (NH.QEKEU.008),33 999,https://allo.ua/ua/products/notebooks/noutbuk-acer-nitro-5-an515-57-nh-qekeu-008.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,33 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук HP 250 G8 (2X7W8EA),14 599,https://allo.ua/ua/products/notebooks/noutbuk-hp-250-g8-2x7w8ea.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук HP 250 G8 (2X7W8EA),14 599,https://allo.ua/ua/products/notebooks/noutbuk-hp-250-g8-2x7w8ea.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,14 599,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Nitro 5 AN515-45-R4M1 (NH.QBBEU.004),43 999,https://allo.ua/ua/products/notebooks/acer-nitro-5-an515-45-r4m1-nh-qbbeu-004.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Nitro 5 AN515-45-R4M1 (NH.QBBEU.004),43 999,https://allo.ua/ua/products/notebooks/acer-nitro-5-an515-45-r4m1-nh-qbbeu-004.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,43 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Apple MacBook Pro 13 M2 256GB (MNEH3) Space Grey,71 999,https://allo.ua/ua/products/notebooks/apple-macbook-pro-13-m2-256gb-mneh3-space-grey.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Apple MacBook Pro 13 M2 256GB (MNEH3) Space Grey,71 999,https://allo.ua/ua/products/notebooks/apple-macbook-pro-13-m2-256gb-mneh3-space-grey.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,71 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Aspire 3 A317-52 (NX.HZWEU.003),23 599,https://allo.ua/ua/products/notebooks/acer-aspire-3-a317-52-nx-hzweu-003.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Aspire 3 A317-52 (NX.HZWEU.003),23 599,https://allo.ua/ua/products/notebooks/acer-aspire-3-a317-52-nx-hzweu-003.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,23 599,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V15 GEN2 ITL (82KB0009RA),18 999,https://allo.ua/ua/products/notebooks/lenovo-v15-gen2-itl-82kb0009ra_1.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V15 GEN2 ITL (82KB0009RA),18 999,https://allo.ua/ua/products/notebooks/lenovo-v15-gen2-itl-82kb0009ra_1.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,18 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V15 G2 ALC (82KD00DVRA),19 699,https://allo.ua/ua/products/notebooks/lenovo-v15-g2-alc-82kd00dvra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V15 G2 ALC (82KD00DVRA),19 699,https://allo.ua/ua/products/notebooks/lenovo-v15-g2-alc-82kd00dvra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,19 699,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Dream Machines RG3050Ti-15 (RG3050TI-15UA20),48 999,https://allo.ua/ua/products/notebooks/dream-machines-rg3050ti-15-rg3050ti-15ua20.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Dream Machines RG3050Ti-15 (RG3050TI-15UA20),48 999,https://allo.ua/ua/products/notebooks/dream-machines-rg3050ti-15-rg3050ti-15ua20.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,48 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion 5 15ACH6H (82JU00YLRA),61 999,https://allo.ua/ua/products/notebooks/lenovo-legion-5-15ach6h-82ju00ylra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion 5 15ACH6H (82JU00YLRA),61 999,https://allo.ua/ua/products/notebooks/lenovo-legion-5-15ach6h-82ju00ylra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,61 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion 5i 15IMH05H (81Y600SYRA),39 499,https://allo.ua/ua/products/notebooks/lenovo-legion-5i-15imh05h-81y600syra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion 5i 15IMH05H (81Y600SYRA),39 499,https://allo.ua/ua/products/notebooks/lenovo-legion-5i-15imh05h-81y600syra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,39 499,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K101FJRA),29 999,https://allo.ua/ua/products/notebooks/noutbuk-lenovo-ideapad-gaming-3-15ihu6-82k101fjra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K101FJRA),29 999,https://allo.ua/ua/products/notebooks/noutbuk-lenovo-ideapad-gaming-3-15ihu6-82k101fjra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,29 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 14 (20VD0096RA),28 649,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-14-20vd0096ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 14 (20VD0096RA),28 649,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-14-20vd0096ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,28 649,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Ideapad Gaming 3 15ACH6 (82K200XKRA),48 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15ach6-82k200xkra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Ideapad Gaming 3 15ACH6 (82K200XKRA),48 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15ach6-82k200xkra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,48 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук MSI GF66 Katana (GF6611UD-1050XUA),49 999,https://allo.ua/ua/products/notebooks/msi-gf66-katana-gf6611ud-1050xua.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук MSI GF66 Katana (GF6611UD-1050XUA),49 999,https://allo.ua/ua/products/notebooks/msi-gf66-katana-gf6611ud-1050xua.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,49 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/import/2507088810562735.jpg,Ноутбук Lenovo V15 G2 (82KB0006RA),17 999,https://allo.ua/ua/products/notebooks/lenovo-v15-g2-82kb0006ra.html
,https://allo.uaNone,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/import/2507088810562735.jpg,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/import/2507088810562735.jpg,,,
,https://allo.uaNone,Ноутбук Lenovo V15 G2 (82KB0006RA),17 999,https://allo.ua/ua/products/notebooks/lenovo-v15-g2-82kb0006ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,17 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/n/o/noutbuk-dell-vostro-3525-carbon-black-n1010vnb3525ua_ubu-54981340393893.jpg,Ноутбук Dell Vostro 3525 (N1010VNB3525UA_UBU),25 999,https://allo.ua/ua/products/notebooks/dell-vostro-3525-n1010vnb3525ua_ubu.html
,https://allo.uaNone,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/n/o/noutbuk-dell-vostro-3525-carbon-black-n1010vnb3525ua_ubu-54981340393893.jpg,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/n/o/noutbuk-dell-vostro-3525-carbon-black-n1010vnb3525ua_ubu-54981340393893.jpg,,,
,https://allo.uaNone,Ноутбук Dell Vostro 3525 (N1010VNB3525UA_UBU),25 999,https://allo.ua/ua/products/notebooks/dell-vostro-3525-n1010vnb3525ua_ubu.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,25 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук HP 255 G8 15.6"" (3V5H6EA)",20 255,https://allo.ua/ua/products/notebooks/hp-255-g8-15-6-3v5h6ea.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук HP 255 G8 15.6"" (3V5H6EA)",20 255,https://allo.ua/ua/products/notebooks/hp-255-g8-15-6-3v5h6ea.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,20 255,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkPad X1 Extreme 3 (20TK002SRA),150 627,https://allo.ua/ua/products/notebooks/noutbuk-lenovo-thinkpad-x1-extreme-3-20tk002sra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkPad X1 Extreme 3 (20TK002SRA),150 627,https://allo.ua/ua/products/notebooks/noutbuk-lenovo-thinkpad-x1-extreme-3-20tk002sra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,150 627,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad 1 15IGL7 (82V7003WRA),15 599,https://allo.ua/ua/products/notebooks/lenovo-ideapad-1-15igl7-82v7003wra_1.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad 1 15IGL7 (82V7003WRA),15 599,https://allo.ua/ua/products/notebooks/lenovo-ideapad-1-15igl7-82v7003wra_1.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,15 599,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V15 GEN2 ITL (82KB00BWRA),26 199,https://allo.ua/ua/products/notebooks/lenovo-v15-gen2-itl-82kb00bwra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V15 GEN2 ITL (82KB00BWRA),26 199,https://allo.ua/ua/products/notebooks/lenovo-v15-gen2-itl-82kb00bwra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,26 199,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Gigabyte G5 MD (G5_MD-51UK123SO),42 499,https://allo.ua/ua/products/notebooks/gigabyte-g5-md-g5_md-51uk123so.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Gigabyte G5 MD (G5_MD-51UK123SO),42 499,https://allo.ua/ua/products/notebooks/gigabyte-g5-md-g5_md-51uk123so.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,42 499,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V14 (82KA001JRA),20 499,https://allo.ua/ua/products/notebooks/noutbuk-lenovo-v14-82ka001jra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V14 (82KA001JRA),20 499,https://allo.ua/ua/products/notebooks/noutbuk-lenovo-v14-82ka001jra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,20 499,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Dream Machines RG3050Ti-17 (RG3050TI-17UA36),53 999,https://allo.ua/ua/products/notebooks/dream-machines-rg3050ti-17-rg3050ti-17ua36.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Dream Machines RG3050Ti-17 (RG3050TI-17UA36),53 999,https://allo.ua/ua/products/notebooks/dream-machines-rg3050ti-17-rg3050ti-17ua36.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,53 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 15 (21A4003DRA),24 679,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-15-21a4003dra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 15 (21A4003DRA),24 679,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-15-21a4003dra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,24 679,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук HP 250 G8 (3V5F9EA),14 555,https://allo.ua/ua/products/notebooks/noutbuk-hp-250-g8-3v5f9ea_2.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук HP 250 G8 (3V5F9EA),14 555,https://allo.ua/ua/products/notebooks/noutbuk-hp-250-g8-3v5f9ea_2.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,14 555,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad 5 14ITL05 (82FE0175RA),26 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-5-14itl05-82fe0175ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad 5 14ITL05 (82FE0175RA),26 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-5-14itl05-82fe0175ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,26 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук Apple MacBook Air 13"" M2 512GB (MLXX3) Space Grey",82 999,https://allo.ua/ua/products/notebooks/apple-macbook-air-13-m2-512gb-mlxx3-space-grey.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук Apple MacBook Air 13"" M2 512GB (MLXX3) Space Grey",82 999,https://allo.ua/ua/products/notebooks/apple-macbook-air-13-m2-512gb-mlxx3-space-grey.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,82 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad 1 15IJL7 (82LX006SRA),16 499,https://allo.ua/ua/products/notebooks/lenovo-ideapad-1-15ijl7-82lx006sra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad 1 15IJL7 (82LX006SRA),16 499,https://allo.ua/ua/products/notebooks/lenovo-ideapad-1-15ijl7-82lx006sra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,16 499,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus K6500ZE-L1168 (90NB0XQ2-M00740),49 999,https://allo.ua/ua/products/notebooks/asus-k6500ze-l1168-90nb0xq2-m00740.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus K6500ZE-L1168 (90NB0XQ2-M00740),49 999,https://allo.ua/ua/products/notebooks/asus-k6500ze-l1168-90nb0xq2-m00740.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,49 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 15 (20VE00G2RA),29 999,https://allo.ua/ua/products/notebooks/noutbuk-lenovo-thinkbook-15-20ve00g2ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 15 (20VE00G2RA),29 999,https://allo.ua/ua/products/notebooks/noutbuk-lenovo-thinkbook-15-20ve00g2ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,29 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 15 G2 ITL (20VE009ARA),23 495,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-15-g2-itl-20ve009ara.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 15 G2 ITL (20VE009ARA),23 495,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-15-g2-itl-20ve009ara.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,23 495,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS X515JA-EJ3377W (90NB0SR2-M02WR0),23 999,https://allo.ua/ua/products/notebooks/asus-x515ja-ej3377w-90nb0sr2-m02wr0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS X515JA-EJ3377W (90NB0SR2-M02WR0),23 999,https://allo.ua/ua/products/notebooks/asus-x515ja-ej3377w-90nb0sr2-m02wr0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,23 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
