file_urls,image_urls,name,price,url
,https://allo.uaNone,Ноутбук Dream Machines G1650-15 (G1650-15UA71),42 599,https://allo.ua/ua/products/notebooks/dream-machines-g1650-15-g1650-15ua71.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Dream Machines G1650-15 (G1650-15UA71),42 599,https://allo.ua/ua/products/notebooks/dream-machines-g1650-15-g1650-15ua71.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,42 599,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Nitro 5 AN515-55 (NH.QB0EU.008),46 999,https://allo.ua/ua/products/notebooks/acer-nitro-5-an515-55-nh-qb0eu-008.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Nitro 5 AN515-55 (NH.QB0EU.008),46 999,https://allo.ua/ua/products/notebooks/acer-nitro-5-an515-55-nh-qb0eu-008.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,46 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 15 G4 IAP (21DJ009FRA),33 799,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-15-g4-iap-21dj009fra_1.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 15 G4 IAP (21DJ009FRA),33 799,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-15-g4-iap-21dj009fra_1.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,33 799,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS Vivobook M1502IA-BQ092 (90NB0Y53-M003H0),26 999,https://allo.ua/ua/products/notebooks/noutbuk-asus-vivobook-m1502ia-bq092-90nb0y53-m003h0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS Vivobook M1502IA-BQ092 (90NB0Y53-M003H0),26 999,https://allo.ua/ua/products/notebooks/noutbuk-asus-vivobook-m1502ia-bq092-90nb0y53-m003h0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,26 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук Apple MacBook Pro 16"" M2 Pro 1TB MNW93 Space Grey",152 999,https://allo.ua/ua/products/notebooks/apple-macbook-pro-16-m2-pro-1tb-mnw93-space-grey.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук Apple MacBook Pro 16"" M2 Pro 1TB MNW93 Space Grey",152 999,https://allo.ua/ua/products/notebooks/apple-macbook-pro-16-m2-pro-1tb-mnw93-space-grey.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,152 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion5 15ACH6 (82JW00QERA),50 999,https://allo.ua/ua/products/notebooks/lenovo-legion5-15ach6-82jw00qera.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion5 15ACH6 (82JW00QERA),50 999,https://allo.ua/ua/products/notebooks/lenovo-legion5-15ach6-82jw00qera.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,50 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 14 (20VD0009RA),29 599,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-14-20vd0009ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo ThinkBook 14 (20VD0009RA),29 599,https://allo.ua/ua/products/notebooks/lenovo-thinkbook-14-20vd0009ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,29 599,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Aspire 3 A315-35-P31Z (NX.A6LEU.00M),14 599,https://allo.ua/ua/products/notebooks/acer-aspire-3-a315-35-p31z-nx-a6leu-00m.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Aspire 3 A315-35-P31Z (NX.A6LEU.00M),14 599,https://allo.ua/ua/products/notebooks/acer-aspire-3-a315-35-p31z-nx-a6leu-00m.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,14 599,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus X515EP-BQ317 (90NB0TZ1-M04470),24 999,https://allo.ua/ua/products/notebooks/asus-x515ep-bq317-90nb0tz1-m04470.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus X515EP-BQ317 (90NB0TZ1-M04470),24 999,https://allo.ua/ua/products/notebooks/asus-x515ep-bq317-90nb0tz1-m04470.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,24 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 (82K201N9RA),33 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15ach6-82k201n9ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 (82K201N9RA),33 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15ach6-82k201n9ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,33 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/a/s/asus-tuf-gaming-f15-fx506hc-hn006-90nr0723-m01150-eclipse-gray.jpg,Ноутбук Asus FX506HC-HN006 (90NR0723-M01150),41 999,https://allo.ua/ua/products/notebooks/asus-fx506hc-hn006-90nr0723-m01150.html
,https://allo.uaNone,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/a/s/asus-tuf-gaming-f15-fx506hc-hn006-90nr0723-m01150-eclipse-gray.jpg,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/a/s/asus-tuf-gaming-f15-fx506hc-hn006-90nr0723-m01150-eclipse-gray.jpg,,,
,https://allo.uaNone,Ноутбук Asus FX506HC-HN006 (90NR0723-M01150),41 999,https://allo.ua/ua/products/notebooks/asus-fx506hc-hn006-90nr0723-m01150.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,41 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/import/145864606135649_1_1.jpg,Ноутбук Lenovo Legion5 15IMH6 (82NL00B9RA),42 999,https://allo.ua/ua/products/notebooks/lenovo-legion5-15imh6-82nl00b9ra.html
,https://allo.uaNone,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/import/145864606135649_1_1.jpg,,,
,https://allo.uahttps://i.allo.ua/media/catalog/product/cache/3/small_image/212x184/9df78eab33525d08d6e5fb8d27136e95/import/145864606135649_1_1.jpg,,,
,https://allo.uaNone,Ноутбук Lenovo Legion5 15IMH6 (82NL00B9RA),42 999,https://allo.ua/ua/products/notebooks/lenovo-legion5-15imh6-82nl00b9ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,42 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук Apple MacBook Air 13"" M2 512GB (MLY43) Midnight",82 999,https://allo.ua/ua/products/notebooks/apple-macbook-air-13-m2-512gb-mly43-midnight.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук Apple MacBook Air 13"" M2 512GB (MLY43) Midnight",82 999,https://allo.ua/ua/products/notebooks/apple-macbook-air-13-m2-512gb-mly43-midnight.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,82 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Aspire 3 A315-34 (NX.HE3EU.043) Black,13 399,https://allo.ua/ua/products/notebooks/acer-aspire-3-a315-34-nx-he3eu-043-black.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Aspire 3 A315-34 (NX.HE3EU.043) Black,13 399,https://allo.ua/ua/products/notebooks/acer-aspire-3-a315-34-nx-he3eu-043-black.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,13 399,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Swift Edge SFA16-41 (NX.KABEU.006),73 999,https://allo.ua/ua/products/notebooks/acer-swift-edge-sfa16-41-nx-kabeu-006.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Acer Swift Edge SFA16-41 (NX.KABEU.006),73 999,https://allo.ua/ua/products/notebooks/acer-swift-edge-sfa16-41-nx-kabeu-006.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,73 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V15 G2 ALC (82KD002RRA),20 999,https://allo.ua/ua/products/notebooks/lenovo-v15-g2-alc-82kd002rra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo V15 G2 ALC (82KD002RRA),20 999,https://allo.ua/ua/products/notebooks/lenovo-v15-g2-alc-82kd002rra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,20 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Apple MacBook Air 13 M1 (MGND3) Gold,44 499,https://allo.ua/ua/products/notebooks/apple-macbook-air-13-m1-mgnd3-gold.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Apple MacBook Air 13 M1 (MGND3) Gold,44 499,https://allo.ua/ua/products/notebooks/apple-macbook-air-13-m1-mgnd3-gold.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,44 499,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS UM425QA-KI198 (90NB0TV1-M00AN0),29 999,https://allo.ua/ua/products/notebooks/asus-um425qa-ki198-90nb0tv1-m00an0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS UM425QA-KI198 (90NB0TV1-M00AN0),29 999,https://allo.ua/ua/products/notebooks/asus-um425qa-ki198-90nb0tv1-m00an0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,29 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Apple MacBook Air 13 M1 (MGN93) Silver,44 499,https://allo.ua/ua/products/notebooks/apple-macbook-air-13-m1-mgn93-silver.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Apple MacBook Air 13 M1 (MGN93) Silver,44 499,https://allo.ua/ua/products/notebooks/apple-macbook-air-13-m1-mgn93-silver.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,44 499,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook 15 i5/8/512 (JYU4509EU),27 999,https://allo.ua/ua/products/notebooks/mi-redmibook-15-i5-8-512-jyu4509eu.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook 15 i5/8/512 (JYU4509EU),27 999,https://allo.ua/ua/products/notebooks/mi-redmibook-15-i5-8-512-jyu4509eu.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,27 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook 15 i3/8/512 (JYU4508EU),25 999,https://allo.ua/ua/products/notebooks/mi-redmibook-15-i3-8-512-jyu4508eu.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook 15 i3/8/512 (JYU4508EU),25 999,https://allo.ua/ua/products/notebooks/mi-redmibook-15-i3-8-512-jyu4508eu.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,25 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook Air 13 i7/16/512/W (JYU4301CN-1),29 999,https://allo.ua/ua/products/notebooks/mi-redmibook-air-13-i7-16-512-w-jyu4301cn-1.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook Air 13 i7/16/512/W (JYU4301CN-1),29 999,https://allo.ua/ua/products/notebooks/mi-redmibook-air-13-i7-16-512-w-jyu4301cn-1.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,29 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus X1502ZA-BQ644 (90NB0VX1-M00V50),25 999,https://allo.ua/ua/products/notebooks/asus-x1502za-bq644-90nb0vx1-m00v50.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus X1502ZA-BQ644 (90NB0VX1-M00V50),25 999,https://allo.ua/ua/products/notebooks/asus-x1502za-bq644-90nb0vx1-m00v50.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,25 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS ROG Strix G15 G513IM-HN008 (90NR0522-M005M0),49 999,https://allo.ua/ua/products/notebooks/asus-rog-strix-g15-g513im-hn008-90nr0522-m005m0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS ROG Strix G15 G513IM-HN008 (90NR0522-M005M0),49 999,https://allo.ua/ua/products/notebooks/asus-rog-strix-g15-g513im-hn008-90nr0522-m005m0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,49 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion 5 15IMH05 (82AU00JMRA),37 999,https://allo.ua/ua/products/notebooks/lenovo-legion-5-15imh05-82au00jmra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion 5 15IMH05 (82AU00JMRA),37 999,https://allo.ua/ua/products/notebooks/lenovo-legion-5-15imh05-82au00jmra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,37 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook 15 i3/8/256 (JYU4507EU),23 999,https://allo.ua/ua/products/notebooks/mi-redmibook-15-i3-8-256-jyu4507eu.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook 15 i3/8/256 (JYU4507EU),23 999,https://allo.ua/ua/products/notebooks/mi-redmibook-15-i3-8-256-jyu4507eu.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,23 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS Vivobook 16X M1603IA-MB080 (90NB0Y42-M003N0),26 499,https://allo.ua/ua/products/notebooks/asus-vivobook-16x-m1603ia-mb080-90nb0y42-m003n0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS Vivobook 16X M1603IA-MB080 (90NB0Y42-M003N0),26 499,https://allo.ua/ua/products/notebooks/asus-vivobook-16x-m1603ia-mb080-90nb0y42-m003n0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,26 499,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook 13 i7/16/512/W (JYU4301CN),29 999,https://allo.ua/ua/products/notebooks/noutbuk-mi-redmibook-air-13-i7-16-512-mx250-w-jyu4301cn.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Mi RedmiBook 13 i7/16/512/W (JYU4301CN),29 999,https://allo.ua/ua/products/notebooks/noutbuk-mi-redmibook-air-13-i7-16-512-mx250-w-jyu4301cn.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,29 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion5 15IMH6 (82NL00B8RA),39 999,https://allo.ua/ua/products/notebooks/lenovo-legion5-15imh6-82nl00b8ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Legion5 15IMH6 (82NL00B8RA),39 999,https://allo.ua/ua/products/notebooks/lenovo-legion5-15imh6-82nl00b8ra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,39 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS K513EA-L13441 (90NB0SG1-M019L0),23 999,https://allo.ua/ua/products/notebooks/asus-k513ea-l13441-90nb0sg1-m019l0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS K513EA-L13441 (90NB0SG1-M019L0),23 999,https://allo.ua/ua/products/notebooks/asus-k513ea-l13441-90nb0sg1-m019l0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,23 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus G513IE-HN004 (90NR0582-M002T0),41 999,https://allo.ua/ua/products/notebooks/asus-g513ie-hn004-90nr0582-m002t0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Asus G513IE-HN004 (90NR0582-M002T0),41 999,https://allo.ua/ua/products/notebooks/asus-g513ie-hn004-90nr0582-m002t0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,41 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS FX506HC-HN004 (90NR0724-M00NU0),45 999,https://allo.ua/ua/products/notebooks/asus-fx506hc-hn004-90nr0724-m00nu0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук ASUS FX506HC-HN004 (90NR0724-M00NU0),45 999,https://allo.ua/ua/products/notebooks/asus-fx506hc-hn004-90nr0724-m00nu0.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,45 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук MSI GF63 (GF6311SC-246XUA),39 499,https://allo.ua/ua/products/notebooks/msi-gf63-gf6311sc-246xua.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук MSI GF63 (GF6311SC-246XUA),39 499,https://allo.ua/ua/products/notebooks/msi-gf63-gf6311sc-246xua.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,39 499,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Yoga Slim7 14ITL05 (82A300KNRA),38 699,https://allo.ua/ua/products/notebooks/lenovo-yoga-slim7-14itl05-82a300knra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Yoga Slim7 14ITL05 (82A300KNRA),38 699,https://allo.ua/ua/products/notebooks/lenovo-yoga-slim7-14itl05-82a300knra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,38 699,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K101FHRA),39 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15ihu6-82k101fhra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K101FHRA),39 999,https://allo.ua/ua/products/notebooks/lenovo-ideapad-gaming-3-15ihu6-82k101fhra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,39 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук HP 255 G8 (27K51EA),17 255,https://allo.ua/ua/products/notebooks/hp-255-g8-27k51ea.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук HP 255 G8 (27K51EA),17 255,https://allo.ua/ua/products/notebooks/hp-255-g8-27k51ea.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,17 255,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Yoga Slim7 14ITL05 (82A300KSRA),32 999,https://allo.ua/ua/products/notebooks/lenovo-yoga-slim7-14itl05-82a300ksra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,Ноутбук Lenovo Yoga Slim7 14ITL05 (82A300KSRA),32 999,https://allo.ua/ua/products/notebooks/lenovo-yoga-slim7-14itl05-82a300ksra.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,32 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук Apple MacBook Pro 13"" M2 256GB (MNEP3) Silver",71 999,https://allo.ua/ua/products/notebooks/apple-macbook-pro-13-m2-256gb-mnep3-silver.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,"Ноутбук Apple MacBook Pro 13"" M2 256GB (MNEP3) Silver",71 999,https://allo.ua/ua/products/notebooks/apple-macbook-pro-13-m2-256gb-mnep3-silver.html
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
,https://allo.uaNone,,71 999,
,https://allo.uaNone,,,
,https://allo.uaNone,,,
